gene	pvalue	HR	CI	nHighgroup	nLowgroup
NREP-AS1	0.66556476452643	1.35892406856906	95% CI: 0.26 - 7.03	3	45
SLIRP	0.665654451399666	0.857387965821265	95% CI: 0.42 - 1.76	24	24
BORCS5	0.665774758935347	0.857286717995006	95% CI: 0.42 - 1.75	24	24
PRR14	0.665787517943343	0.8575138225516	95% CI: 0.42 - 1.76	24	24
AL096803.3	0.665826899097116	0.833907249407689	95% CI: 0.37 - 1.87	11	37
PDZRN3	0.665924974698339	1.1657153534958	95% CI: 0.57 - 2.39	24	24
LINC01142	0.665950122040872	0.797596585486175	95% CI: 0.3 - 2.11	9	39
FAM172A	0.66610489489082	1.16493613061511	95% CI: 0.57 - 2.39	24	24
DNER	0.666117218352554	1.16586408680356	95% CI: 0.57 - 2.39	24	24
ACVR1	0.666169524111175	1.16646151273868	95% CI: 0.57 - 2.39	24	24
ERLIN2	0.666178875284942	1.16432470188335	95% CI: 0.57 - 2.39	24	24
AC124657.1	0.666190382145056	0.736294027695809	95% CI: 0.21 - 2.6	4	44
FGD2	0.666250200335919	1.16607494658625	95% CI: 0.57 - 2.39	24	24
AC138356.3	0.666255081621111	0.737457401394657	95% CI: 0.21 - 2.6	5	43
HCG21	0.666335694907617	0.849769476288003	95% CI: 0.41 - 1.78	17	31
STX18-AS1	0.666402781042306	0.859666675671231	95% CI: 0.42 - 1.76	24	24
DOCK6	0.666469357609801	1.16662231964479	95% CI: 0.57 - 2.39	24	24
MIR34AHG	0.666508819942956	0.856653661482731	95% CI: 0.42 - 1.75	24	24
AC006273.1	0.666508879644216	0.857238219332109	95% CI: 0.42 - 1.76	23	25
AL157832.1	0.666616424078437	0.853738688860112	95% CI: 0.41 - 1.77	21	27
GON7	0.666684039856932	1.16587311582417	95% CI: 0.57 - 2.39	24	24
CCDC127	0.666712842958146	1.1664648404755	95% CI: 0.57 - 2.39	24	24
SLC45A4	0.666714296418621	1.16545788349423	95% CI: 0.57 - 2.38	24	24
LMF1-AS1	0.66687630759969	1.16575431795619	95% CI: 0.57 - 2.39	24	24
AC025031.1	0.666900330328412	0.857172715327527	95% CI: 0.42 - 1.75	24	24
PLA2G12A	0.666912634784745	0.858407608634366	95% CI: 0.42 - 1.76	24	24
AP003097.2	0.667030283861238	1.25088756170884	95% CI: 0.4 - 3.93	5	43
FARP2	0.667037173508837	1.16630787256923	95% CI: 0.57 - 2.39	24	24
MOB4	0.667056276111032	0.857353468093546	95% CI: 0.42 - 1.76	24	24
PRSS16	0.667093469374418	1.16562063335133	95% CI: 0.57 - 2.38	24	24
SLC25A11	0.667173786694701	1.16336701172263	95% CI: 0.56 - 2.4	24	24
DDX19A	0.667194725808972	0.85791081790818	95% CI: 0.42 - 1.76	24	24
AEN	0.667214817642873	1.16600312508238	95% CI: 0.57 - 2.39	24	24
INS	0.667353254828285	0.800356934273925	95% CI: 0.3 - 2.12	9	39
AC240565.1	0.66738691070441	1.16579011383764	95% CI: 0.57 - 2.39	24	24
AL136304.1	0.667398322091121	1.16181813007869	95% CI: 0.57 - 2.38	24	24
GPR158	0.66740505226585	0.858125890744858	95% CI: 0.42 - 1.76	24	24
MTA3	0.66744231085381	1.16322741189842	95% CI: 0.57 - 2.38	24	24
WFIKKN1	0.667487820251427	0.859138444939623	95% CI: 0.42 - 1.77	24	24
AC108002.3	0.667507102950228	0.737142904362853	95% CI: 0.21 - 2.6	3	45
AL031674.1	0.667507102950228	0.737142904362853	95% CI: 0.21 - 2.6	3	45
HDHD5	0.667567320178059	1.16655220904477	95% CI: 0.57 - 2.39	24	24
NFIB	0.667580779396838	0.857820397220352	95% CI: 0.42 - 1.75	24	24
CDKL3	0.667581061017156	1.16612552488419	95% CI: 0.57 - 2.39	24	24
CMTM4	0.667586543430455	0.858636288481228	95% CI: 0.42 - 1.76	24	24
ZNF781	0.667723633892101	0.858147888176239	95% CI: 0.42 - 1.76	24	24
AL121721.1	0.667724276211147	1.19384508892723	95% CI: 0.49 - 2.91	11	37
DUSP4	0.667856440321192	1.16533270492775	95% CI: 0.57 - 2.38	24	24
ZNF710-AS1	0.667873140318828	1.16544970035992	95% CI: 0.57 - 2.38	24	24
FAM90A26	0.66802202243546	0.657519080314072	95% CI: 0.13 - 3.4	3	45
SAMHD1	0.668022522034203	0.858582793258733	95% CI: 0.42 - 1.76	24	24
AL033381.1	0.6680871867014	1.17108609602644	95% CI: 0.55 - 2.51	15	33
FAM19A2	0.668115938733995	1.16356720047185	95% CI: 0.56 - 2.42	24	24
MYRIP	0.668148050523379	0.857359186233281	95% CI: 0.42 - 1.76	24	24
RGS4	0.668204769585622	1.16517806680444	95% CI: 0.57 - 2.39	24	24
ME3	0.668238093071477	1.16464419095637	95% CI: 0.57 - 2.38	24	24
FMOD	0.668247313110275	0.858009351054795	95% CI: 0.42 - 1.76	24	24
SPATA6	0.668275431615626	1.16551887556044	95% CI: 0.57 - 2.39	24	24
AL137784.2	0.668300967424655	0.85946883756084	95% CI: 0.42 - 1.76	24	24
WFDC3	0.668328995228606	0.858246121156344	95% CI: 0.42 - 1.76	24	24
TBC1D14	0.668332358461716	1.16268568906944	95% CI: 0.56 - 2.4	24	24
NAPRT	0.668347129644276	1.1653017534542	95% CI: 0.57 - 2.38	24	24
OTP	0.668393669500848	0.815574380750054	95% CI: 0.33 - 2.01	10	38
AL158850.1	0.668415799102481	0.842209920252332	95% CI: 0.39 - 1.84	17	31
AC136285.2	0.668428490244377	0.777461083294866	95% CI: 0.26 - 2.29	5	43
ETV7	0.668449828080375	1.16446858222273	95% CI: 0.57 - 2.38	24	24
AC007566.1	0.668461069283017	1.16402208971467	95% CI: 0.57 - 2.39	24	24
SDS	0.668469913948426	1.16418397432088	95% CI: 0.57 - 2.39	24	24
ESD	0.668487000773164	0.858541497212955	95% CI: 0.42 - 1.76	24	24
IGKV2-30	0.668590436733027	1.16531559030613	95% CI: 0.57 - 2.38	24	24
GP2	0.668628544138507	0.858068936616156	95% CI: 0.42 - 1.76	24	24
MAGEE1	0.668660933279491	1.16425237360127	95% CI: 0.57 - 2.4	24	24
PREX2	0.668712184882897	0.858836007071293	95% CI: 0.42 - 1.76	24	24
LINC01358	0.668716484597758	0.861098683663011	95% CI: 0.42 - 1.77	22	26
CDK2	0.668724201848864	1.16563690564831	95% CI: 0.57 - 2.39	24	24
MACROD2	0.668752492978001	1.16118958424914	95% CI: 0.57 - 2.38	24	24
HOXD4	0.668844774054728	0.859106821105632	95% CI: 0.42 - 1.76	24	24
CGB5	0.668857879698409	1.16482060545724	95% CI: 0.57 - 2.39	22	26
AC011443.1	0.668865620162643	0.81475229669941	95% CI: 0.33 - 2	9	39
BX649632.1	0.66888730403813	0.858340508893449	95% CI: 0.42 - 1.76	24	24
AC023906.5	0.668938243436056	0.858569189109707	95% CI: 0.42 - 1.76	24	24
AL135786.2	0.669014073747879	0.835175641096202	95% CI: 0.37 - 1.88	12	36
SPAAR	0.669016288415705	0.858223883386912	95% CI: 0.42 - 1.77	24	24
AL162457.2	0.669020311443887	0.841736428467499	95% CI: 0.39 - 1.84	13	35
TTC13	0.669029761605166	1.1648336264576	95% CI: 0.57 - 2.39	24	24
IL15	0.669143728001496	0.858498923343348	95% CI: 0.42 - 1.76	24	24
MYH6	0.669185419742964	0.84706728768528	95% CI: 0.4 - 1.81	15	33
IGLV3-6	0.669197056787878	0.799134562092307	95% CI: 0.3 - 2.11	8	40
XCL2	0.669217820054797	0.857952912291997	95% CI: 0.42 - 1.76	24	24
PARVB	0.669218082856691	1.16356446415396	95% CI: 0.57 - 2.39	24	24
PPL	0.669241865057754	1.16536773783297	95% CI: 0.57 - 2.39	24	24
RBMS3-AS3	0.669482596332182	1.16198260821984	95% CI: 0.56 - 2.39	24	24
AC023389.1	0.669525358769242	1.16330308048793	95% CI: 0.56 - 2.4	22	26
SZRD1	0.669525918693283	1.16414104891216	95% CI: 0.57 - 2.39	24	24
LINC01149	0.669553523741263	1.35064437199827	95% CI: 0.26 - 6.95	4	44
PDHA1	0.669574809802568	0.858625763227948	95% CI: 0.42 - 1.76	24	24
HAR1B	0.669582441825368	1.16401572936082	95% CI: 0.57 - 2.38	24	24
RNF123	0.669665942650853	1.16242074243054	95% CI: 0.57 - 2.38	24	24
IFT27	0.669754173601078	0.860729379438242	95% CI: 0.42 - 1.76	24	24
PTPDC1	0.66978602367774	0.859327440381193	95% CI: 0.42 - 1.76	24	24
MTSS1	0.669805455449963	0.859079017307713	95% CI: 0.42 - 1.77	24	24
MIMT1	0.669848256013555	1.24885458763605	95% CI: 0.4 - 3.92	5	43
AC099518.4	0.669980034393908	0.859606931427216	95% CI: 0.42 - 1.76	24	24
AC127496.2	0.669983607457043	1.17375117733599	95% CI: 0.54 - 2.57	16	32
FUOM	0.670038301593057	1.16589651844005	95% CI: 0.57 - 2.39	24	24
AC011446.1	0.670052268215593	0.65913166427614	95% CI: 0.13 - 3.42	3	45
AC074389.1	0.670052268215593	0.65913166427614	95% CI: 0.13 - 3.42	3	45
LINC02224	0.670052268215593	0.65913166427614	95% CI: 0.13 - 3.42	3	45
SIAH3	0.670067847307137	1.16065037900021	95% CI: 0.56 - 2.39	24	24
ADAMTS14	0.670095239722343	0.860969378694647	95% CI: 0.42 - 1.76	24	24
AL162311.1	0.67012888416124	1.16753405407879	95% CI: 0.55 - 2.46	17	31
NSDHL	0.67013740689577	1.16437297391932	95% CI: 0.57 - 2.38	24	24
MNT	0.670142202187551	0.859448807683267	95% CI: 0.42 - 1.76	24	24
AC084880.3	0.670178645394233	1.16636038390543	95% CI: 0.55 - 2.45	19	29
ECD	0.670191108028559	0.858839858769658	95% CI: 0.42 - 1.76	24	24
TUSC1	0.670216754206638	0.85959726425578	95% CI: 0.42 - 1.76	24	24
AGAP4	0.670243076778128	1.16424260728019	95% CI: 0.57 - 2.39	24	24
AC012508.2	0.670312340839827	0.830449209016462	95% CI: 0.36 - 1.94	11	37
GRM3	0.670341655606849	0.858010308899477	95% CI: 0.42 - 1.76	24	24
CCNF	0.670362680050771	1.16501432950117	95% CI: 0.57 - 2.39	24	24
RBM11	0.670367579576371	1.16233104580046	95% CI: 0.57 - 2.38	24	24
LINC01545	0.670387088211478	0.8521880058797	95% CI: 0.41 - 1.79	19	29
AL662890.1	0.670446576530355	0.842592721483859	95% CI: 0.39 - 1.84	15	33
ILF2	0.670548566433301	0.859906179387188	95% CI: 0.42 - 1.76	24	24
IL2RA	0.670594660119621	0.859274046774195	95% CI: 0.42 - 1.76	24	24
IGHD5-5	0.670594884971582	0.740521352833042	95% CI: 0.21 - 2.62	4	44
LINC02060	0.670615682121576	0.818739419404699	95% CI: 0.33 - 2.02	9	39
MS4A8	0.670669253099597	1.16505335328089	95% CI: 0.57 - 2.39	24	24
POTEJ	0.670713927802264	0.779241174317278	95% CI: 0.26 - 2.3	7	41
HLA-DPB1	0.670724593228041	1.16333720939906	95% CI: 0.57 - 2.38	24	24
GFM1	0.670726710596086	0.860016431344708	95% CI: 0.42 - 1.76	24	24
AC136475.3	0.670781884845215	1.16369664010056	95% CI: 0.57 - 2.39	24	24
SGMS1-AS1	0.670855582885755	1.16423603162354	95% CI: 0.57 - 2.38	24	24
A2ML1-AS1	0.670929486773075	1.35073800276707	95% CI: 0.26 - 6.95	3	45
AC011824.1	0.670929486773075	1.35073800276707	95% CI: 0.26 - 6.95	3	45
KRTAP12-1	0.670929486773075	1.35073800276707	95% CI: 0.26 - 6.95	3	45
AC020558.1	0.670973967616247	1.17256622085712	95% CI: 0.54 - 2.56	16	32
GSDMB	0.671048731442544	1.16362268512949	95% CI: 0.57 - 2.38	24	24
IYD	0.671065485886072	1.16470539755434	95% CI: 0.57 - 2.39	24	24
NPY	0.671211449401278	0.859737930728224	95% CI: 0.42 - 1.76	23	25
EHD2	0.671292778358267	1.16282556621561	95% CI: 0.57 - 2.38	24	24
AC131182.1	0.671331808176334	0.852342960987454	95% CI: 0.4 - 1.82	14	34
AC233976.1	0.671469907869552	0.860204287956763	95% CI: 0.42 - 1.76	24	24
AC010149.1	0.671481066064049	1.16279445017666	95% CI: 0.56 - 2.4	24	24
AC004997.1	0.671593702355308	1.15945816442476	95% CI: 0.57 - 2.38	24	24
SPATA48	0.671710075152496	1.24821328226302	95% CI: 0.4 - 3.92	5	43
IDE	0.67171358484174	0.860200896686515	95% CI: 0.42 - 1.76	24	24
H2AFB3	0.671758456989597	1.1917741080496	95% CI: 0.49 - 2.9	11	37
CLEC14A	0.671785917948669	0.861130528199911	95% CI: 0.42 - 1.76	24	24
AC084819.1	0.671786950198591	1.2836851764372	95% CI: 0.34 - 4.81	3	45
AL591686.2	0.671786950198591	1.2836851764372	95% CI: 0.34 - 4.81	3	45
SUCO	0.671878381575615	1.16203426306378	95% CI: 0.57 - 2.38	24	24
TFF1	0.67189722696123	1.16274119334502	95% CI: 0.57 - 2.38	24	24
AC092159.2	0.671898744867997	0.860010598373955	95% CI: 0.42 - 1.76	24	24
NSMCE4A	0.671900415434079	0.859725616786156	95% CI: 0.42 - 1.76	24	24
RRAD	0.671907820290102	1.1614871171946	95% CI: 0.57 - 2.38	24	24
VASH2	0.671915413588283	1.16329104033708	95% CI: 0.57 - 2.38	24	24
TRUB1	0.671919821547504	1.16273138783244	95% CI: 0.57 - 2.38	24	24
LINC01215	0.671930602864059	1.16267074414372	95% CI: 0.57 - 2.38	24	24
RRS1-AS1	0.671945539560177	0.858667217820759	95% CI: 0.42 - 1.76	23	25
ZBTB24	0.671966775880453	1.1622915390736	95% CI: 0.57 - 2.38	24	24
AC005550.1	0.672029371479015	1.19497067834078	95% CI: 0.49 - 2.91	10	38
CSNK1G3	0.672086415745124	1.16248646030864	95% CI: 0.57 - 2.38	24	24
MIR133A1HG	0.672134816434031	0.859081694265662	95% CI: 0.42 - 1.76	24	24
SAMD5	0.672149522035566	0.860906068649494	95% CI: 0.42 - 1.77	24	24
RPS6KA2-AS1	0.672198483650084	0.816984834333928	95% CI: 0.33 - 2.01	11	37
DTYMK	0.672215323704038	0.860522647814969	95% CI: 0.42 - 1.77	24	24
AC008752.1	0.672311398178613	0.85373059363397	95% CI: 0.41 - 1.79	15	33
NOTCH4	0.672317348257065	0.860426288535377	95% CI: 0.42 - 1.76	24	24
TEX15	0.67234188515647	0.860272414010419	95% CI: 0.42 - 1.76	24	24
AC129507.4	0.672582975059533	1.16164866337034	95% CI: 0.56 - 2.41	20	28
PKNOX1	0.672596154342453	1.1627170258621	95% CI: 0.57 - 2.38	24	24
AC103982.1	0.672599214482416	0.81733848956245	95% CI: 0.33 - 2.01	10	38
IFI30	0.672716386106951	1.16222485364843	95% CI: 0.57 - 2.38	24	24
AC091057.2	0.672753734047314	1.16209305446335	95% CI: 0.57 - 2.38	24	24
LINC00945	0.672817957073832	0.742696826523298	95% CI: 0.21 - 2.63	4	44
KRT33B	0.672873213739485	0.742206159338874	95% CI: 0.21 - 2.63	4	44
AL135936.1	0.672908429395876	1.22162476215854	95% CI: 0.44 - 3.42	7	41
AC022400.2	0.672916681174274	1.167151212452	95% CI: 0.53 - 2.55	16	32
AC019209.3	0.672934379948606	0.742508047042814	95% CI: 0.21 - 2.63	3	45
WDR55	0.672947196696479	1.16233668228944	95% CI: 0.57 - 2.38	24	24
LINC00342	0.672949842629532	0.860207511656426	95% CI: 0.42 - 1.76	24	24
TRIM45	0.6729825264195	1.16212440186369	95% CI: 0.57 - 2.38	24	24
Z97200.1	0.672999534869305	0.860984438353458	95% CI: 0.42 - 1.76	24	24
LINC02102	0.673069128418374	1.16235237453505	95% CI: 0.56 - 2.42	22	26
AC007250.1	0.673088443645184	0.66237638534942	95% CI: 0.13 - 3.45	2	46
AC078955.1	0.673088443645184	0.66237638534942	95% CI: 0.13 - 3.45	2	46
AC105430.1	0.673088443645184	0.66237638534942	95% CI: 0.13 - 3.45	2	46
AC108515.1	0.673088443645184	0.66237638534942	95% CI: 0.13 - 3.45	2	46
AL109924.3	0.673088443645184	0.66237638534942	95% CI: 0.13 - 3.45	2	46
AL159166.1	0.673088443645184	0.66237638534942	95% CI: 0.13 - 3.45	2	46
AP003025.2	0.673088443645184	0.66237638534942	95% CI: 0.13 - 3.45	2	46
HTR3D	0.673088443645184	0.66237638534942	95% CI: 0.13 - 3.45	2	46
IGKV1-37	0.673088443645184	0.66237638534942	95% CI: 0.13 - 3.45	2	46
LCE3D	0.673088443645184	0.66237638534942	95% CI: 0.13 - 3.45	2	46
LINC01498	0.673088443645184	0.66237638534942	95% CI: 0.13 - 3.45	2	46
LINC01802	0.673088443645184	0.66237638534942	95% CI: 0.13 - 3.45	2	46
LINC02140	0.673088443645184	0.66237638534942	95% CI: 0.13 - 3.45	2	46
LINC02444	0.673088443645184	0.66237638534942	95% CI: 0.13 - 3.45	2	46
LINC02533	0.673088443645184	0.66237638534942	95% CI: 0.13 - 3.45	2	46
DSG1-AS1	0.673103690963948	0.817349922370348	95% CI: 0.33 - 2.01	9	39
AL136115.2	0.673204497777969	0.860755512353346	95% CI: 0.42 - 1.76	24	24
AC037441.1	0.673310842674515	0.82888817612278	95% CI: 0.35 - 1.94	12	36
ABCC4	0.673333468106576	1.15980871735398	95% CI: 0.56 - 2.39	24	24
PRDM5	0.673370325748003	1.15278024792934	95% CI: 0.56 - 2.37	24	24
SLC4A1AP	0.673375798477942	1.16250819736772	95% CI: 0.57 - 2.38	24	24
TXN2	0.673462288999579	0.861232175888085	95% CI: 0.42 - 1.77	24	24
ASS1	0.673489546424834	0.860880045706791	95% CI: 0.42 - 1.76	24	24
WARS2-IT1	0.673507735824946	0.860611673106123	95% CI: 0.42 - 1.76	24	24
NAPB	0.67356502211635	0.860964333420874	95% CI: 0.42 - 1.76	24	24
SMAD1	0.673565320969059	0.862140838589114	95% CI: 0.42 - 1.77	24	24
TAX1BP1	0.673639106496989	1.16223263016284	95% CI: 0.57 - 2.38	24	24
TRIM46	0.673666943535313	1.15838461650571	95% CI: 0.57 - 2.37	24	24
ZNF343	0.67374565354495	1.15905339030351	95% CI: 0.57 - 2.37	24	24
AC135782.3	0.673750179696665	1.16169096990581	95% CI: 0.57 - 2.38	24	24
CHMP3	0.673765390144548	1.16214365351018	95% CI: 0.57 - 2.38	24	24
HIF1AN	0.673799129659186	1.161474623389	95% CI: 0.57 - 2.38	24	24
SCLY	0.67381297749461	0.86059662473946	95% CI: 0.42 - 1.76	24	24
DHRS7B	0.673873292114048	1.15870298046522	95% CI: 0.56 - 2.39	24	24
ATL1	0.673922419672559	1.15965469506413	95% CI: 0.57 - 2.38	24	24
CNNM4	0.673951409103443	1.1619645708072	95% CI: 0.57 - 2.38	24	24
DLGAP1-AS3	0.674055465650789	1.16482225048848	95% CI: 0.55 - 2.45	18	30
PLBD1-AS1	0.674060365861972	0.862856097330415	95% CI: 0.42 - 1.77	24	24
SLC25A37	0.67411187093942	0.860605959155049	95% CI: 0.42 - 1.76	24	24
SERPINB4	0.674149282852494	1.16657320511786	95% CI: 0.55 - 2.49	18	30
KLF1	0.674152799150717	0.844923127756879	95% CI: 0.39 - 1.84	16	32
BCL7A	0.674173784611718	1.16277690804701	95% CI: 0.57 - 2.38	24	24
AC092155.1	0.67417860238882	0.837622446556231	95% CI: 0.37 - 1.88	11	37
AP003721.4	0.674180259449735	1.15374763585222	95% CI: 0.56 - 2.38	24	24
RAB11FIP3	0.674205763760412	0.859982464896344	95% CI: 0.42 - 1.76	24	24
GPR63	0.674222130474307	0.861667332957032	95% CI: 0.42 - 1.76	24	24
HMGCR	0.674230130419731	1.16211881297403	95% CI: 0.57 - 2.38	24	24
IGSF21	0.67428408197769	0.861234778484824	95% CI: 0.42 - 1.77	24	24
CAPN2	0.674299814663882	1.16203851844447	95% CI: 0.57 - 2.38	24	24
KRT85	0.674318757035541	0.802475007973009	95% CI: 0.3 - 2.13	9	39
KCNK10	0.674396499277999	0.860356159640251	95% CI: 0.42 - 1.76	24	24
AC011483.1	0.674409267136471	0.849586675113293	95% CI: 0.4 - 1.81	15	33
IGKV1-33	0.674469990355235	1.16083956768795	95% CI: 0.56 - 2.39	24	24
ACADVL	0.6746301118094	0.86148702889828	95% CI: 0.42 - 1.76	24	24
MUC19	0.674680633405832	0.858669326425905	95% CI: 0.42 - 1.77	20	28
KHDRBS2	0.674731500454396	1.16135752025114	95% CI: 0.57 - 2.38	24	24
PDZRN3-AS1	0.674763006970137	1.27964388496758	95% CI: 0.34 - 4.79	6	42
CNNM3-DT	0.674774525579401	1.1607019449813	95% CI: 0.56 - 2.39	24	24
AC007216.2	0.674813801216286	1.15909629001429	95% CI: 0.57 - 2.38	24	24
IL10	0.674825279804869	1.16113842875321	95% CI: 0.56 - 2.39	24	24
BX005266.2	0.674948440178813	0.862343865023365	95% CI: 0.42 - 1.77	24	24
AL133367.1	0.674981092606828	0.861431799717968	95% CI: 0.42 - 1.76	24	24
HSD3B1	0.675008597485105	0.742979144205259	95% CI: 0.21 - 2.63	4	44
PAPPA	0.675010074369114	1.15809434738562	95% CI: 0.56 - 2.39	24	24
SIX5	0.675039981778947	1.15379597302016	95% CI: 0.56 - 2.4	24	24
AC087878.1	0.675089131242222	1.17091821960535	95% CI: 0.52 - 2.63	17	31
OR2D3	0.675093268852065	0.780952220977417	95% CI: 0.26 - 2.31	6	42
CTNNA1	0.675097254100872	0.860946106680035	95% CI: 0.42 - 1.76	24	24
PSD3	0.675111405256836	1.15873019577766	95% CI: 0.57 - 2.37	24	24
HCN4	0.675148070998054	1.16040577697824	95% CI: 0.57 - 2.37	24	24
AC082651.3	0.675229111892775	1.16241948624113	95% CI: 0.57 - 2.38	24	24
AL021368.1	0.675247753379748	1.16390785698355	95% CI: 0.55 - 2.45	17	31
SMAD4	0.675290790198364	1.1578109433806	95% CI: 0.56 - 2.39	24	24
ITFG2-AS1	0.675290946414989	0.860093018090845	95% CI: 0.42 - 1.76	24	24
RTN2	0.67545376102031	0.862621161866265	95% CI: 0.42 - 1.77	24	24
IGLVIVOR22-2	0.675484967906325	1.22167330803501	95% CI: 0.44 - 3.42	7	41
TMEM254-AS1	0.675579964459575	0.861732760796659	95% CI: 0.42 - 1.77	24	24
ANKRD36C	0.675580236923507	1.16099237947267	95% CI: 0.57 - 2.38	24	24
SS18L1	0.675684863242408	1.16205731825486	95% CI: 0.57 - 2.38	24	24
NAF1	0.675743326234717	0.86123184344584	95% CI: 0.42 - 1.76	24	24
ZDHHC16	0.675756300742641	0.861751880202206	95% CI: 0.42 - 1.77	24	24
CCDC69	0.675757069911017	1.16118312799295	95% CI: 0.57 - 2.38	24	24
CD28	0.675757069911017	1.16118312799295	95% CI: 0.57 - 2.38	24	24
CYB561A3	0.675757069911017	1.16118312799295	95% CI: 0.57 - 2.38	24	24
P2RY10	0.675757069911017	1.16118312799295	95% CI: 0.57 - 2.38	24	24
AC079907.2	0.675776984773987	0.845117369368475	95% CI: 0.39 - 1.84	13	35
TBP	0.675791040387547	0.862161744504224	95% CI: 0.42 - 1.77	24	24
AC096543.2	0.675791703001699	0.743987648017484	95% CI: 0.21 - 2.64	3	45
AC114803.1	0.675791703001699	0.743987648017484	95% CI: 0.21 - 2.64	3	45
ACOT2	0.675793815880828	0.861720546408858	95% CI: 0.42 - 1.76	24	24
MRPL4	0.675801478676767	0.861964865712761	95% CI: 0.42 - 1.77	24	24
AC136604.2	0.675813358365094	0.860736349215674	95% CI: 0.42 - 1.76	24	24
AC025164.1	0.67586211584367	1.16097601699627	95% CI: 0.57 - 2.37	24	24
SPATA9	0.675878273783085	1.15719957414593	95% CI: 0.56 - 2.37	24	24
TAS2R14	0.675919699213755	0.861969087194913	95% CI: 0.42 - 1.76	24	24
QTRT1	0.67596670801301	1.16250731854811	95% CI: 0.57 - 2.38	24	24
TSPAN8	0.675968390657161	0.862156165368434	95% CI: 0.42 - 1.78	24	24
CCDC171	0.67599917401669	1.15882054208943	95% CI: 0.57 - 2.38	24	24
Z97192.2	0.676075884074473	1.1583663661304	95% CI: 0.56 - 2.39	24	24
SPATA3-AS1	0.676094888449227	0.86370045346913	95% CI: 0.42 - 1.77	24	24
AL136985.2	0.676149227202855	1.15971224244656	95% CI: 0.56 - 2.39	22	26
AL139286.2	0.676190077844113	0.862163846293544	95% CI: 0.42 - 1.76	24	24
LINC01424	0.676201335430361	0.860989416075485	95% CI: 0.42 - 1.76	23	25
AC005291.2	0.676240641999416	0.860630126870379	95% CI: 0.42 - 1.76	24	24
AC012213.4	0.676384508996953	1.21539760437564	95% CI: 0.44 - 3.4	8	40
SDF2	0.676398531797414	1.16235054191019	95% CI: 0.57 - 2.38	24	24
RBX1	0.676432900900102	1.1611619112181	95% CI: 0.57 - 2.38	24	24
FAM160A2	0.676456675424775	0.86153945966405	95% CI: 0.42 - 1.77	24	24
FAM102B	0.676493627216267	1.16005610022836	95% CI: 0.57 - 2.37	24	24
ATP5F1A	0.676533509353086	0.860947931796719	95% CI: 0.42 - 1.76	24	24
AC010271.1	0.676599972697895	0.861689934275859	95% CI: 0.42 - 1.76	24	24
SULT1C3	0.676632428854262	1.18289624783661	95% CI: 0.51 - 2.75	11	37
NMBR	0.676643232296696	0.805247817925768	95% CI: 0.3 - 2.14	8	40
IGHV3-19	0.676712474056595	1.27817821300267	95% CI: 0.34 - 4.78	5	43
IGHA1	0.676717476986965	1.16042285250916	95% CI: 0.57 - 2.38	24	24
AP000355.1	0.676777593745412	0.819377378306691	95% CI: 0.33 - 2.02	10	38
SNAI3	0.676788613709375	1.15978907079737	95% CI: 0.57 - 2.38	24	24
AP001107.6	0.676824138874613	1.15926547362386	95% CI: 0.57 - 2.38	24	24
LINC01362	0.676877156444381	0.819115725457702	95% CI: 0.33 - 2.02	9	39
HAO1	0.676917586111293	0.845945614282043	95% CI: 0.39 - 1.85	15	33
AC073529.1	0.676933096263068	1.15749768628758	95% CI: 0.56 - 2.37	24	24
AL049775.2	0.676959704395632	0.831886105248362	95% CI: 0.36 - 1.94	11	37
UBE2D1	0.676988455578247	0.862272425391001	95% CI: 0.42 - 1.76	24	24
OXCT1	0.677003835698337	0.860566582384725	95% CI: 0.42 - 1.76	24	24
FAM78B	0.677061816602199	1.15123220887721	95% CI: 0.56 - 2.37	24	24
COQ5	0.677095861341632	1.16128499465032	95% CI: 0.57 - 2.38	24	24
AC025423.1	0.677115618387328	1.15636007142663	95% CI: 0.56 - 2.38	24	24
WRAP53	0.677230266314538	1.16177426440899	95% CI: 0.57 - 2.38	24	24
GSDMC	0.677248547547736	0.862420476463236	95% CI: 0.42 - 1.77	24	24
AC009120.3	0.677381331711858	0.862167355502597	95% CI: 0.42 - 1.76	24	24
AC008429.1	0.677399828470665	1.15737627267906	95% CI: 0.56 - 2.38	24	24
LINC01219	0.677540365971794	0.839866625483007	95% CI: 0.37 - 1.89	11	37
NUPR2	0.677581480936875	0.862807790946852	95% CI: 0.42 - 1.77	24	24
ASCL3	0.677638434924807	0.807061721611184	95% CI: 0.3 - 2.14	8	40
AP001178.2	0.677692804273637	1.15785726115844	95% CI: 0.56 - 2.37	24	24
GALNT8	0.677705555890454	0.862237333614119	95% CI: 0.42 - 1.76	24	24
ADGRG3	0.677719404763975	0.86086442515308	95% CI: 0.42 - 1.76	24	24
UBE2N	0.677749200321215	1.15925458221999	95% CI: 0.57 - 2.37	24	24
SCARF2	0.677784618859367	1.15950748030032	95% CI: 0.57 - 2.38	24	24
AL049869.2	0.677866983187468	0.830712819202109	95% CI: 0.36 - 1.94	11	37
